country_name,city_name,nominal_num_bikes,cityhall,launch_date,closed_date,timezone,operator,operator_name,system_type,system_website,technology
Switzerland,Lugano,128,,2017-09-18,,Europe/Zurich,PubliBike AG,PubliBike Lugano,Dock-based,https://www.publibike.ch/en/publibike,PubliBike
Switzerland,Nyon,143,,2018-06-18,,Europe/Zurich,PubliBike AG,PubliBike Nyon,Dock-based,https://www.publibike.ch/en/publibike,PubliBike
Switzerland,Sierre,11,,2018-07-05,,Europe/Zurich,PubliBike AG,PubliBike Sierre,Dock-based,https://www.publibike.ch/en/publibike,PubliBike
Switzerland,Sion,66,,2018-03-21,,Europe/Zurich,PubliBike AG,PubliBike Sion,Dock-based,https://www.publibike.ch/en/publibike,PubliBike
Switzerland,Stadt Zug,16,,,,Europe/Berlin,Nextbike,Nextbike Stadt Zug,Hybrid,https://www.nextbike.ch/de/stadt-zug/,Nextbike
Switzerland,Sursee,33,,,,Europe/Zurich,,nextbike Switzerland,,https://nextbike.ch/,nextbike
Switzerland,Zürich,1343,,2018-04-06,,Europe/Zurich,PubliBike AG,PubliBike Züri Velo,Marked Hubs,https://www.publibike.ch/en/publibike,PubliBike
Turkey,Antalya,100,,,,Europe/Istanbul,ANSET,ANTBIS,Dock-based,http://antbis.com/,Baksi Akıllı bisiklet sistemleri
Turkey,Çanakkale,100,,,,Europe/Istanbul,İsmetpaşa Mahallesi Demircioğlu Caddesi,Çabis,Dock-based,https://cabis.canakkale.bel.tr/,Baksi Akıllı bisiklet sistemleri
Turkey,Istanbul,1611,İstanbul Büyükşehir Belediyesi (İSPARK),,,Europe/Istanbul,İSPARK,İSBİKE,Dock-based,https://www.isbike.istanbul/,Baksi Akıllı bisiklet sistemleri
Turkey,Izmir,100,,,,Europe/Istanbul,İZMİR ULAŞIM HİZMETLERİ ve MAKİNA SANAYİ A.Ş. ,bisim,Dock-based,http://www.bisim.com.tr/,Baksi Akıllı bisiklet sistemleri
Turkey,Kocaeli,200,,,,Europe/Istanbul, Kocaeli Büyükşehir Belediyesi Toplu Taşıma Dairesi Başkanlığı,KOBİS,Dock-based,http://www.kobis.com.tr/,Baksi Akıllı bisiklet sistemleri
Turkey,Konya,126,,,,Europe/Istanbul,,nextbike Konya,,http://www.nextbike.com.tr/,nextbike
Turkey,Manavgat,100,,,2020-09-30,Europe/Istanbul,Y. Pazarcı Mahallesi,MANBİS,Dock-based,https://www.manbis.bel.tr/,Baksi Akıllı bisiklet sistemleri
Turkey,Nilüfer,200,,,,Europe/Istanbul,Nilespit Akıllı Bisiklet Kiralama Sistemleri,Nilespit,Dock-based,https://nilespit.com/,Baksi Akıllı bisiklet sistemleri
Turkey,Ordu,0,,,2020-09-01,Europe/Istanbul,,Ordu Bisikletli Turkey,,http://ordu.nextbike.com.tr/,nextbike
Turkey,Seferihisar,2,,,2018-04-25,Europe/Istanbul,,KARBISKARBIS Turkey,,http://www.nextbike.com.tr/,nextbike
UK,Barnet (Private),8,Barnet Council,,,Europe/London,Beryl,Beryl,Marked Hubs,,Beryl
UK,Basildon,10,,2020-12-07,,Europe/London,Spin,Spin,Dockless ,,Spin
UK,Bath,78,,,2019-02-08,Europe/London,,nextbike,,https://www.nextbike.co.uk/en/news/nextbike-bids-a-fond-farewell-to-bath/,nextbike
UK,Belfast,98,Belfast City Council,2015-04-27,,Europe/London,nextbike,Belfast Bikes,Hybrid,http://www.belfastbikes.co.uk/en/belfast/,nextbike
UK,Blackpool,-1,,,,Europe/London,,,,,
UK,Bournemouth,10,BCP Council,2021-01-25,,Europe/London,Beryl,Beryl,Marked Hubs,,Beryl
UK,"Bournemouth, Christchurch & Poole",706,BCP Council,2019-06-17,,Europe/London,Beryl,Beryl Bikes,Marked Hubs,https://beryl.cc/bikeshare/bournemouth-poole,Beryl
UK,Brighton,228,Brighton & Hove,2017-09-01,,Europe/London,Hourbike,BTN BikeShare,Hybrid,http://btnbikeshare.com/,SoBi
UK,Bristol,283,Bristol City Council,2017-05-09,2021-03-25,Europe/London,YoBike UK,YoBike,Dockless with Hubs,https://yobike.com/,YoBike
UK,Brunel University,0,Brunel University,,,Europe/London,nextbike,nextbike,Hybrid,,nextbike
UK,Cambridge,165,Cambridge City Council,,,Europe/London,Mobike,Mobike,Dockless,https://mobike.com/uk/,Mobike
UK,Cambridge (Ofo),100,Cambridge City Council,2017-04-20,,Europe/London,Ofo,Ofo,Dockless,https://www.ofo.com/uk/en,Ofo
UK,Cardiff,20,Cardiff,,,Europe/London,nextbike,nextbike,Hybrid,http://www.nextbike.co.uk/en/cardiff/,nextbike
UK,Chelmsford,10,,2021-02-01,,Europe/London,Spin,Spin,Dockless with Hubs,,Spin
UK,Clacton,50,Essex County Council,2021-03-02,2021-10-24,Europe/London,Spin,Spin,Dockless with Hubs,,Spin
UK,Colchester,10,,2021-02-16,,Europe/London,Spin,Spin,Dockless with Hubs,,Spin
UK,Derby,228,Derby City Council,2016-06-28,2019-06-10,Europe/London,Hourbike,eBikes Derby,Hybrid,https://www.ebikesderby.com/,SoBi
UK,Dumfries,-1,,,2015-10-26,Europe/London,Hourbike,Bike2Go,Dock-based,,Homeport
UK,Dundee,77,Dundee City Council,2020-12-10,,Europe/London,Ride On,Embark Dundee,Dock-based,https://rideondundee.com/,Ride On
UK,Edinburgh,300,Edinburgh City Council,2018-09-17,2021-09-17,Europe/London,Serco,Just Eat Cycles,Physical and virtual stations,https://edinburghcyclehire.com/,Urban Sharing/Your Bike
UK,Edinburgh (RBS Campus),0,RBS,2016-08-27,,Europe/London,nextbike UK,nextbike,Dock-based,http://www.nextbike.co.uk/,nextbike
UK,Exeter,0,Exeter City Council,2016-10-01,,Europe/London,Co-bikes Limited,Co Bikes,Hybrid,http://www.co-bikes.co.uk/,nextbike
UK,Falmouth,8,Cornwall Council and Falmouth Town Council,2021-07-07,,Europe/London,Nextbike,Co Bikes,Dock-based,https://www.co-bikes.co.uk/locations/,Nextbike
UK,Forth Valley,45,Forth Environment Link,2019-06-21,,Europe/London,Wegoshare,Forth Bike,"Hybrid: Extendable docking stations, hubs",https://www.forthbike.co.uk/,Bewegen
UK,Glasgow,189,,,,Europe/London,nextbike UK,nextbike,Hybrid,https://www.nextbike.co.uk/en/glasgow/,nextbike
UK,Guildford,14,Cathedral Square,2017-11-27,,Europe/London,Cathedral Square,Guildford Bike Share,Dock-based,https://guildford.bewegen.com/,Bewegen
UK,Hackney,0,Zero Emission Network,2021-09-22,,Europe/London,Beryl,Cargo Bike Share,Dock-based,https://www.cargobikeshare.cc/,Beryl
UK,Hereford,78,Hereford City Council,2019-07-29,,Europe/London,Beryl,Beryl Bikes,Marked Hubs,https://beryl.cc/bikeshare/hereford,Beryl
UK,Honiton,3,,,,Europe/London,Co Cars UK Ltd,Co Bikes,Dock-based,https://www.co-bikes.co.uk/,Nextbike
UK,Inverness,28,HITRANS,2021-10-01,,Europe/London,Bewegen,Hi-Bike,Dock-based,https://www.hi-bike.co.uk/,Bewegen
UK,Ipswich (Urbo),100,Ipswich Council,2017-02-09,,Europe/London,Urbo,Urbo,Dockless,http://urbosolutions.com/,Urbo
UK,Isle of Wight,15,Solent Transport/Isle of Wight Council,2020-11-26,,Europe/London,Beryl,Beryl,Marked Hubs,,Beryl
UK,Kensington & Chelsea,0,,,,Europe/London,Freebike,Freebike,Marked Hubs,https://london.freebike.com/,Homeport
UK,Kingston University (Private),30,Kingston University,2017-09-30,2021-07-31,Europe/London,Intelligent Transport Services,KU Bikes,Private Dock-based,https://www.ku-bikes.co.uk/,Smoove
UK,Leicester,96,,2021-02-22,,Europe/London,Ride On,Santander Cycles Leicester,Dock-based,https://rideonleicester.com/,Ride On
UK,Lincoln,79,Lincolnshire County Council,2013-08-23,,Europe/London,Hourbike,hirebike Lincoln,Dock-based,https://www.hirebikelincoln.co.uk/,Homeport
UK,Liverpool,226,Liverpool City Council,2014-05-07,,Europe/London,Liverpool City Council,citybike,Dock-based,https://www.citybikeliverpool.co.uk/,Homeport
UK,London,8392,Transport for London,2010-07-31,,Europe/London,Serco,Santander Cycles,Dock-based,https://tfl.gov.uk/modes/cycling/santander-cycles,PBSC
UK,London (Beryl),166,London Boroughs,2019-06-28,2020-11-24,Europe/London,Beryl,Beryl Bikes,Marked Hubs,https://beryl.cc/bikeshare/london,Beryl
UK,London (Freebike) ,0,City of London Corporation,2019-06-12,,Europe/London,Freebike,Freebike,Marked Hubs,https://london.freebike.com/,Homeport
UK,London (Human Forest),200,Islington Council,2020-06-24,2020-09-22,Europe/London,HumanForest,HumanForest,Dockless,https://humanforest.co.uk/,Wunder Mobility
UK,London (JUMP),700,Transport for London,2019-05-23,2020-05-31,Europe/London,JUMP by Uber,JUMP,Marked Hubs and Dockless,https://uk.jump.com/gb/en/cities/london/,JUMP
UK,London (Mobike),1038,"Ealing London Boro, Hounslow London Boro, Islington London Boro, City of London Corporation",2017-09-12,,Europe/London,Mobike,Mobike,Dockless,https://mobike.com/uk/,Mobike
UK,London (oBike),5,,,2017-12-31,Europe/London,,oBike,Dockless,https://o.bike/,
UK,London (Ofo),100,Various London boroughs,2017-09-07,,Europe/London,Ofo,Ofo,Dockless,https://www.ofo.com/uk/en,Ofo
UK,London (Urbo),230,Waltham Forest London Boro,2017-10-31,,Europe/London,Urbo,Urbo,Dockless,http://urbosolutions.com/,Urbo
UK,Lothian,37,South East of Scotland Transport Partnership,2021-04-05,,Europe/London,SEStran,GO e-Bike,Dock-based,https://goebike.uk/,Bewegen
UK,Manchester,107,Transport for Greater Manchester,2021-11-18,,Europe/London,Beryl,Bee Network Cycle Hire,Dock-based,https://activetravel.tfgm.com/bee-network-cycle-hire/,Beryl
UK,Manchester & Stockport (Mobike),100,"Manchester City Council, Salford City Council",2017-07-01,2018-09-09,Europe/London,Mobike,Mobike,Dockless,https://mobike.com/uk/,Mobike
UK,Milton Keynes,250,Milton Keynes Council,2016-06-17,,Europe/London,nextbike,Santander Cycles MK,Hybrid,https://santandercyclesmk.co.uk/,nextbike
UK,Milton Keynes,108,Milton Keynes Council,2020-08-22,,Europe/London,Spin,Spin,Dockless with Hubs,https://www.spin.app/,Spin
UK,Newcastle,10,,2021-02-16,,Europe/London,Neuron,Neuron,Dockless with Hubs,,Neuron
UK,Newcastle (Mobike),100,Newcastle City Council,2017-10-16,,Europe/London,Mobike,Mobike,Dockless,https://mobike.com/uk/,Mobike
UK,Northampton,25,,,2019-09-02,Europe/London,Hourbike,Cycle CoNNect,Dock-based, http://www.cycleconnect.co.uk/,Homeport
UK,Norwich,0,,2020-03-18,,Europe/London,Beryl,Beryl,Marked Hubs,https://beryl.cc/bikeshare/norwich,Beryl
UK,Norwich,7,,2020-09-21,,Europe/London,Beryl,Beryl,Dock-based,https://beryl.cc/bikeshare/norwich,Beryl
UK,Norwich (Ofo),100,"Norwich City Council, Norfolk County Council",2017-10-30,,Europe/London,Ofo,Ofo,Dockless,https://www.ofo.com/uk/en,Ofo
UK,Nottingham,25,,,,Europe/London,Hourbike,Citycard Cycles,Dock-based,http://www.citycardcycles.com/,Homeport
UK,Nottingham,180,,2020-10-27,,Europe/London,Wind,Wind,Dockless with Hubs,,LINK
UK,Oxford,9,Oxford City Council,,2019-07-04,Europe/London,Hourbike,Oxonbike,Extendable dock-based,https://www.oxonbikes.co.uk/,Homeport
UK,Oxford,125,Oxford City Council,2017-01-02,,Europe/London,Mobike,Mobike,Dockless,https://mobike.com/uk/,Mobike
UK,Oxford (Ofo),450,Oxford City Council,2017-08-20,,Europe/London,Ofo,Ofo,Dockless,https://www.ofo.com/uk/en,Ofo
UK,Reading,106,,,2019-04-01,Europe/London,Hourbike,Readybike,Dock-based,http://www.readybike.co.uk/,Homeport
UK,Richmond-upon-Thames,0,Richmond upon Thames Borough Council,,,Europe/London,Freebike,Freebike,Marked Hubs,https://london.freebike.com/,Homeport
UK,Sheffield,0,University of Sheffield,2016-07-31,,Europe/London,Hourbike,Sheffield By Cycle,Dock-based,https://www.sheffieldbicycle.co.uk/,Homeport
UK,Sheffield (Ofo),100,Sheffield City Council,2018-01-09,,Europe/London,Ofo,Ofo,Dockless,https://www.ofo.com/uk/en,Ofo
UK,Slough,49,,,,Europe/London,Intelligent Transport Systems,Cycle Hire Slough,Dock-based,https://www.cycleslough.com/,Smoove
UK,Slough,10,,2020-10-16,,Europe/London,Neuron,Neuron,Dockless with Hubs,,Neuron
UK,Southampton,40,Southampton City Council,2017-09-19,2019-08-14,Europe/London,YoBike UK,YoBike,Dockless with Hubs,https://yobike.com/,YoBike
UK,Stirling,111,,,,Europe/London,nextbike UK,nextbike,Hybrid,http://www.nextbike.co.uk/en/stirling/,nextbike
UK,Sunderland,10,,2021-03-31,,Europe/London,Neuron,Neuron,Dockless with Hubs,,Neuron
UK,Swansea University,0,,,,Europe/London,nextbike UK,nextbike,Hybrid,http://www.nextbike.co.uk/,nextbike
UK,Totnes,1,,,,Europe/London,Co Cars UK Ltd,Co Bikes,Dock-based,,Nextbike
UK,University of Surrey,0,,,,Europe/London,nextbike UK,nextbike,Hybrid,https://www.nextbike.co.uk/en/university%20of%20surrey/,nextbike
UK,Waddesdon Greenway,15,Buckinghamshire Council,2020-11-02,,Europe/London,Intelligent Transport Services,B-Bikes,Dock-based,https://www.b-bikes.co.uk/,Smoove
UK,Warwick (University of),0,,,2021-08-31,Europe/London,nextbike UK,nextbike,Hybrid,https://www.nextbike.co.uk/en/university%20of%20warwick/,nextbike
UK,Watford,150,Watford Borough Council,2020-03-05,,Europe/London,Beryl,Beryl Bikes,Extendable dock-based,https://beryl.cc/bikeshare/riders,Beryl
UK,West Midlands,1099,West Midlands Combined Authority,2021-03-06,,Europe/London,Serco,West Midlands Cycle Hire,Dock-based,https://www.wmcyclehire.co.uk/,Beryl/Pashley
UK,Wolverhampton,0,,,2019-07-26,Europe/London,,nextbike,Hybrid,,Nextbike
Ukraine,Ivano-Frankivsk,75,,2020-10-12,,Europe/Kiev,nextbike Ukraine LLC,nextbike,Dock-based,https://www.nextbike.ua/en/ivano-frankivsk/,Nextbike
Ukraine,Kharkiv,0,,,2020-11-13,Europe/Kiev,nextbike,nextbike Kharkiv,Dock-based,https://www.nextbike.ua/en/,nextbike
Ukraine,Kiev,0,,,,Europe/Kiev,bikenow,bikenow,Dock-based,https://bikenow.com.ua/,nextbike
Ukraine,Lviv,0,,,,Europe/Kiev,,nextbike Ukraine,,https://www.nextbike.ua/,nextbike
Ukraine,Odesa,0,,,,Europe/Kiev,,nextbike,Dock-based,,Nextbike
Ukraine,Vinnytsia,0,,,,Europe/Kiev,,nextbike,Dock-based,,Nextbike
